(-0.869784,0)
(0.732311,0)
(-0.431117,0)
(0.172543,0)
(-0.64374,0)
(0.520154,0)
(-0.610813,0)
(0.872397,0)
(0.923396,0)
(-0.596017,0)
(-0.388294,0)
(0.138817,0)
(0.443533,0)
(0.561162,0)
(-0.843095,0)
(-0.750105,0)
(0.831758,0)
(-0.57463,0)
(-0.146486,0)
(-0.347285,0)
(-0.228317,0)
(-0.840036,0)
(0.877695,0)
(0.0920369,0)
(-0.231154,0)
(-0.812454,0)
(-0.35477,0)
(-0.626146,0)
(-0.651188,0)
(-0.616026,0)
(0.459086,0)
(-0.181804,0)
(0.309734,0)
(0.667341,0)
(0.0463481,0)
(-0.925547,0)
(-0.780308,0)
(-0.548439,0)
(-0.432877,0)
(0.0516034,0)
(-0.746256,0)
(-0.127548,0)
(0.825698,0)
(0.367122,0)
(0.338931,0)
(-0.910465,0)
(-0.0585122,0)
(-0.258094,0)
(0.787184,0)
(0.762821,0)
(-0.889679,0)
(-0.309613,0)
(0.386325,0)
(0.0459223,0)
(-0.528183,0)
(-0.41438,0)
(-0.913933,0)
(0.299574,0)
(-0.268869,0)
(-0.606028,0)
(-0.29274,0)
(-0.736931,0)
(-0.389514,0)
(0.967553,0)
(-0.0727452,0)
(0.345012,0)
(0.881382,0)
(-0.966382,0)
(-0.709386,0)
(-0.638299,0)
(0.887307,0)
(-0.383661,0)
(-0.951413,0)
(0.200882,0)
(0.420248,0)
(0.487693,0)
(0.056569,0)
(-0.0320596,0)
(0.407453,0)
(-0.390951,0)
(0.956396,0)
(-0.676067,0)
(0.313811,0)
(0.79883,0)
(-0.886866,0)
(-0.615913,0)
(-0.766512,0)
(0.544023,0)
(-0.467435,0)
(-0.911854,0)
(0.061032,0)
(-0.31363,0)
(0.53212,0)
(0.92564,0)
(-0.515681,0)
(-0.956539,0)
(0.568367,0)
(-0.970223,0)
(-0.657635,0)
(0.188052,0)
(0.183556,0)
(0.349391,0)
(-0.222071,0)
(-0.0829102,0)
(0.399797,0)
(-0.509468,0)
(0.875272,0)
(0.557704,0)
(0.337417,0)
(0.976346,0)
(-0.0862182,0)
(-0.870054,0)
(-0.93181,0)
(-0.864438,0)
(0.950576,0)
(0.248694,0)
(0.877046,0)
(0.887942,0)
(0.3401,0)
(0.553232,0)
(-0.101331,0)
(0.527139,0)
(-0.298417,0)
(-0.985658,0)
(-0.284613,0)
(0.953028,0)
(0.909983,0)
(-0.250124,0)
(0.744029,0)
(-0.489276,0)
(-0.244536,0)
(-0.440501,0)
(-0.222365,0)
(0.248392,0)
(0.971535,0)
(0.279403,0)
(0.17673,0)
(-0.121311,0)
(0.267516,0)
(-0.00283952,0)
(-0.889259,0)
(-0.190788,0)
(-0.771975,0)
(-0.784684,0)
(-0.372966,0)
(0.0104883,0)
(0.0618543,0)
(-0.556908,0)
(0.895825,0)
(-0.344657,0)
(-0.352862,0)
(-0.881551,0)
(-0.321493,0)
(0.886991,0)
(0.333617,0)
(0.692668,0)
(-0.69578,0)
(0.843588,0)
(-0.897175,0)
(-0.749368,0)
(0.353676,0)
(-0.788376,0)
(-0.872735,0)
(-0.225821,0)
(-0.830061,0)
(0.00867111,0)
(-0.111436,0)
(0.896043,0)
(0.115985,0)
(0.812981,0)
(-0.624928,0)
(-0.61145,0)
(-0.616438,0)
(-0.864913,0)
(0.183156,0)
(0.85669,0)
(-0.618579,0)
(-0.0127375,0)
(-0.340489,0)
(-0.222164,0)
(-0.318381,0)
(0.781553,0)
(0.185339,0)
(-0.735404,0)
(-0.0347908,0)
(-0.707069,0)
(-0.0818021,0)
(-0.843189,0)
(-0.0980485,0)
(0.514167,0)
(0.926482,0)
(-0.424667,0)
(-0.917245,0)
(-0.743504,0)
(0.64803,0)
(-0.0454233,0)
(-0.486985,0)
(-0.651293,0)
(0.532093,0)
(0.496318,0)
(0.219853,0)
(-0.841592,0)
(-0.580617,0)
(-0.987285,0)
(-0.104572,0)
(-0.721748,0)
(0.710487,0)
(0.890566,0)
(-0.743788,0)
(-0.522786,0)
(-0.0631489,0)
(0.744582,0)
(0.603447,0)
(-0.827385,0)
(0.300759,0)
(-0.218594,0)
(0.446914,0)
(-0.838815,0)
(-0.930097,0)
(-0.329983,0)
(-0.943406,0)
(-0.0653653,0)
(-0.103391,0)
(-0.452308,0)
(-0.0270279,0)
(0.0145129,0)
(-0.424704,0)
(-0.516706,0)
(-0.140868,0)
(-0.0818326,0)
(0.62103,0)
(-0.862712,0)
(-0.994777,0)
(-0.295249,0)
(0.882417,0)
(0.00501606,0)
(0.500389,0)
(-0.0631656,0)
(0.803592,0)
(0.329808,0)
(0.510068,0)
(0.0547911,0)
(-0.170049,0)
(0.0379305,0)
(0.552873,0)
(-0.276391,0)
(-0.499696,0)
(-0.101637,0)
(0.626795,0)
(-0.434433,0)
(0.53548,0)
(0.457216,0)
(-0.40221,0)
(0.106846,0)
(0.944683,0)
(-0.121329,0)
(0.207259,0)
(-0.179875,0)
(0.414074,0)
(0.208046,0)
(-0.172417,0)
(0.62551,0)
(0.673015,0)
(0.0725184,0)
(0.350472,0)
(0.781129,0)
(-0.95583,0)
(0.184844,0)
(0.170643,0)
(-0.0653648,0)
(-0.97974,0)
(-0.217563,0)
(-0.791588,0)
(0.624535,0)
(-0.916549,0)
(0.44844,0)
(0.650756,0)
(0.467223,0)
(0.573877,0)
(0.163155,0)
(-0.406855,0)
(-0.353148,0)
(0.0444771,0)
(-0.133714,0)
(-0.404053,0)
(-0.974932,0)
(0.430523,0)
(0.225377,0)
(-0.0939623,0)
(0.785088,0)
(-0.241316,0)
(-0.832161,0)
(-0.959225,0)
(-0.916984,0)
(-0.425754,0)
(0.891191,0)
(0.606577,0)
(0.325535,0)
(0.974026,0)
(0.38725,0)
(-0.954916,0)
(-0.587177,0)
(0.170933,0)
(0.661536,0)
(-0.785212,0)
(0.411213,0)
(0.342721,0)
(0.486976,0)
(-0.743473,0)
(-0.484214,0)
(0.0816357,0)
(-0.0492465,0)
(-0.0829522,0)
(0.268542,0)
(-0.0880123,0)
(-0.526974,0)
(0.413443,0)
(0.359872,0)
(-0.779174,0)
(-0.0736939,0)
(-0.722562,0)
(-0.862632,0)
(-0.853474,0)
(-0.0194288,0)
(-0.885875,0)
(0.392937,0)
(0.136086,0)
(0.264483,0)
(-0.843873,0)
(-0.551766,0)
(0.187861,0)
(-0.332047,0)
(-0.778816,0)
(0.322156,0)
(0.834065,0)
(-0.915302,0)
(-0.108203,0)
(-0.59498,0)
(-0.331562,0)
(-0.38778,0)
(0.351329,0)
(0.0721265,0)
(0.553761,0)
(0.0208917,0)
(0.473382,0)
(-0.0111595,0)
(-0.59729,0)
(-0.822927,0)
(0.243655,0)
(-0.635653,0)
(0.306399,0)
(-0.830918,0)
(-0.809765,0)
(-0.903812,0)
(-0.417415,0)
(-0.684514,0)
(-0.335182,0)
(0.323859,0)
(0.227511,0)
(0.258482,0)
(-0.533977,0)
(-0.301768,0)
(0.385364,0)
(-0.292791,0)
(0.187288,0)
(-0.588486,0)
(-0.266225,0)
(0.16609,0)
(-0.0731316,0)
(-0.526852,0)
(-0.311244,0)
(-0.0755193,0)
(-0.859552,0)
(0.780422,0)
(0.403537,0)
(0.718125,0)
(-0.391234,0)
(0.748948,0)
(-0.439871,0)
(-0.0838608,0)
(0.148984,0)
(0.749384,0)
(0.575927,0)
(-0.833419,0)
(-0.274047,0)
(0.593734,0)
(-0.971981,0)
(0.603211,0)
(-0.428497,0)
(-0.1148,0)
(0.907787,0)
(0.671779,0)
(0.92082,0)
(-0.940177,0)
(-0.601472,0)
(0.751722,0)
(-0.987765,0)
(0.136161,0)
(-0.798355,0)
(-0.172302,0)
(-0.479623,0)
(-0.251588,0)
(-0.802285,0)
(-0.286634,0)
(0.120068,0)
(-0.000879608,0)
(-0.0346683,0)
(-0.703939,0)
(-0.103101,0)
(0.181685,0)
(-0.193618,0)
(-0.490557,0)
(-0.655166,0)
(-0.715058,0)
(0.286693,0)
(0.338145,0)
(-0.408436,0)
(-0.916407,0)
(-0.795989,0)
(-0.368642,0)
(-0.348717,0)
(-0.524614,0)
(0.829766,0)
(0.0219074,0)
(-0.163426,0)
(-0.282343,0)
(0.452624,0)
(-0.157941,0)
(-0.911304,0)
(0.819366,0)
(0.839958,0)
(0.160069,0)
(-0.916443,0)
(0.783016,0)
(0.137763,0)
(-0.614042,0)
(0.496165,0)
(0.467866,0)
(-0.408416,0)
(-0.175668,0)
(0.242969,0)
(0.863906,0)
(0.738733,0)
(0.579093,0)
(0.90769,0)
(-0.705525,0)
(0.952704,0)
(-0.0167131,0)
(0.130306,0)
(-0.762059,0)
(-0.761311,0)
(-0.607902,0)
(-0.327833,0)
(-0.423742,0)
(-0.754284,0)
(0.0964395,0)
(-0.233195,0)
(0.13257,0)
(-0.03848,0)
(0.0169653,0)
(0.334345,0)
(-0.248831,0)
(-0.264565,0)
(-0.0891146,0)
(0.50122,0)
(0.331032,0)
(-0.629755,0)
(-0.583638,0)
(-0.726738,0)
(-0.00705686,0)
(0.189273,0)
(0.340973,0)
(0.212388,0)
(0.0594688,0)
(-0.981933,0)
(-0.400428,0)
(-0.546318,0)
(0.160234,0)
(-0.581585,0)
(0.177709,0)
(-0.67587,0)
(-0.979779,0)
(-0.230459,0)
(-0.888225,0)
(0.767637,0)
(-0.0861755,0)
(-0.0815838,0)
(-0.833989,0)
(-0.899852,0)
(0.147929,0)
(0.504983,0)
(0.21543,0)
(0.273118,0)
(0.619662,0)
(-0.990611,0)
(-0.653681,0)
(0.758429,0)
(-0.374146,0)
(0.637116,0)
(0.779738,0)
(0.023177,0)
(0.461043,0)
(-0.279843,0)
(-0.931619,0)
(-0.429017,0)
(-0.582932,0)
(0.107109,0)
(0.294758,0)
(0.707474,0)
(-0.267435,0)
(0.991569,0)
(0.658558,0)
(0.556272,0)
(0.329243,0)
(0.990053,0)
(0.917755,0)
(0.466115,0)
(0.113819,0)
(-0.319053,0)
(-0.992254,0)
(-0.566846,0)
(0.313746,0)
(-0.267029,0)
(0.607513,0)
(0.588446,0)
(-0.304027,0)
(-0.0137867,0)
(-0.0339658,0)
(-0.709421,0)
(-0.718507,0)
(-0.847866,0)
(0.279633,0)
(-0.960898,0)
(0.152378,0)
(0.727513,0)
(0.895118,0)
(0.847012,0)
(0.798908,0)
(0.280062,0)
(0.990457,0)
(0.51336,0)
(0.762784,0)
(-0.726338,0)
(-0.595616,0)
(0.562601,0)
(-0.583856,0)
(-0.713979,0)
(-0.000400836,0)
(-0.529574,0)
(-0.825836,0)
(0.721833,0)
(0.800344,0)
(0.583282,0)
(-0.34615,0)
(0.139557,0)
(-0.839002,0)
(-0.236499,0)
(0.68389,0)
(0.564573,0)
(-0.53907,0)
(-0.34283,0)
(0.408756,0)
(-0.375248,0)
(-0.286019,0)
(-0.0905925,0)
(-0.899374,0)
(-0.438707,0)
(0.866741,0)
(0.853006,0)
(-0.384996,0)
(0.637713,0)
(0.827229,0)
(-0.832376,0)
(-0.291437,0)
(0.159588,0)
(-0.351587,0)
(-0.196858,0)
(0.0119326,0)
(0.565398,0)
(-0.294843,0)
(-0.317398,0)
(0.0936512,0)
(0.546269,0)
(0.0438075,0)
(-0.0781618,0)
(-0.543104,0)
(-0.467932,0)
(-0.470173,0)
(0.557531,0)
(-0.474877,0)
(0.889913,0)
(0.262949,0)
(0.800339,0)
(0.22755,0)
(0.406288,0)
(0.931942,0)
(0.167408,0)
(0.741671,0)
(-0.241332,0)
(0.85085,0)
(-0.399732,0)
(0.389576,0)
(-0.719956,0)
(-0.150359,0)
(0.963493,0)
(-0.754689,0)
(0.607547,0)
(0.134474,0)
(-0.842831,0)
(-0.862373,0)
(-0.0273174,0)
(0.446325,0)
(-0.501906,0)
(-0.549829,0)
(0.65087,0)
(0.483881,0)
(0.204738,0)
(0.395333,0)
(0.273303,0)
(-0.363772,0)
(0.0288644,0)
(0.689259,0)
(0.139005,0)
(-0.277114,0)
(0.0208793,0)
(-0.770136,0)
(-0.635105,0)
(0.663183,0)
(0.587307,0)
(-0.0159958,0)
(-0.615222,0)
(0.0958029,0)
(-0.38224,0)
(-0.127771,0)
(-0.0384541,0)
(0.0553773,0)
(-0.736058,0)
(0.794491,0)
(-0.412648,0)
(0.123861,0)
(0.586491,0)
(-0.188969,0)
(0.536951,0)
(-0.981546,0)
(-0.678762,0)
(-0.0153022,0)
(0.478769,0)
(-0.360846,0)
(-0.0865609,0)
(0.958783,0)
(0.265491,0)
(0.398035,0)
(-0.214029,0)
(-0.375375,0)
(-0.747973,0)
(0.238437,0)
(0.195334,0)
(0.354744,0)
(-0.652856,0)
(0.560768,0)
(-0.776807,0)
(0.721371,0)
(0.94617,0)
(-0.715766,0)
(-0.419955,0)
(-0.587345,0)
(0.782501,0)
(-0.584217,0)
(-0.412392,0)
(0.513686,0)
(0.814988,0)
(-0.917554,0)
(-0.866194,0)
(-0.815082,0)
(-0.489832,0)
(0.0191519,0)
(0.772708,0)
(0.462726,0)
(0.919824,0)
(0.574905,0)
(0.242003,0)
(0.128006,0)
(-0.869333,0)
(0.382022,0)
(0.751351,0)
(0.655561,0)
(-0.588045,0)
(-0.0659567,0)
(-0.654295,0)
(0.0738244,0)
(-0.880377,0)
(0.153259,0)
(-0.252838,0)
(-0.845575,0)
(0.030461,0)
(-0.593852,0)
(-0.621972,0)
(-0.132688,0)
(-0.0540684,0)
(-0.28391,0)
(0.931088,0)
(-0.895881,0)
(0.0483062,0)
(0.807232,0)
(0.895101,0)
(-0.689704,0)
(-0.316275,0)
(0.949109,0)
(0.660264,0)
(-0.802958,0)
(0.354666,0)
(-0.75926,0)
(-0.593934,0)
(0.91354,0)
(-0.583277,0)
(-0.845556,0)
(-0.0724732,0)
(-0.721002,0)
(-0.284233,0)
(0.0161384,0)
(-0.170287,0)
(0.388732,0)
(-0.825715,0)
(-0.770245,0)
(-0.331799,0)
(-0.120227,0)
(-0.842207,0)
(-0.0512028,0)
(-0.804003,0)
(0.533349,0)
(0.788862,0)
(-0.418877,0)
(0.721907,0)
(0.457421,0)
(0.0665525,0)
(-0.763575,0)
(-0.860475,0)
(-0.19331,0)
(0.19816,0)
(-0.500296,0)
(-0.0787257,0)
(0.0320969,0)
(0.0123195,0)
(-0.833757,0)
(0.281412,0)
(0.625241,0)
(0.393281,0)
(0.890549,0)
(0.493896,0)
(0.853584,0)
(0.806283,0)
(-0.952933,0)
(0.219658,0)
(-0.616388,0)
(0.675615,0)
(0.631277,0)
(-0.679048,0)
(-0.511866,0)
(0.710322,0)
(0.711768,0)
(0.0534729,0)
(-0.180558,0)
(0.367176,0)
(0.0475479,0)
(-0.842024,0)
(-0.0358872,0)
(0.183382,0)
(-0.560354,0)
(-0.757906,0)
(-0.0217778,0)
(0.469144,0)
(0.257907,0)
(0.384072,0)
(-0.664983,0)
(-0.913208,0)
(0.75631,0)
(-0.971728,0)
(0.194951,0)
(0.521414,0)
(-0.389878,0)
(-0.00220612,0)
(0.868624,0)
(0.277636,0)
(0.436617,0)
(0.0943579,0)
(-0.439824,0)
(0.457168,0)
(0.693802,0)
(-0.204209,0)
(0.881357,0)
(0.560028,0)
(0.968534,0)
(0.875377,0)
(-0.369831,0)
(0.687754,0)
(0.606429,0)
(-0.924153,0)
(0.862266,0)
(0.781415,0)
(-0.146495,0)
(0.249237,0)
(0.315068,0)
(0.980217,0)
(-0.241178,0)
(0.969099,0)
(-0.110205,0)
(0.32291,0)
(0.656632,0)
(0.818364,0)
(-0.666001,0)
(0.282745,0)
(0.894017,0)
(0.117003,0)
(-0.0712831,0)
(-0.594226,0)
(0.526245,0)
(0.538443,0)
(-0.00916474,0)
(0.999084,0)
(-0.955153,0)
(0.379138,0)
(0.279682,0)
(0.531062,0)
(-0.153795,0)
(-0.597958,0)
(0.8405,0)
(-0.943689,0)
(-0.0744695,0)
(0.808057,0)
(0.186159,0)
(-0.089667,0)
(-0.750519,0)
(0.462508,0)
(0.398887,0)
(-0.578201,0)
(-0.407112,0)
(-0.488688,0)
(-0.606985,0)
(0.694945,0)
(0.621734,0)
(-0.397694,0)
(0.221285,0)
(0.511507,0)
(0.982211,0)
(0.940088,0)
(0.390779,0)
(0.735847,0)
(-0.253945,0)
(0.289203,0)
(0.303022,0)
(-0.135132,0)
(0.273086,0)
(0.329619,0)
(-0.563002,0)
(-0.281258,0)
(0.78998,0)
(-0.686574,0)
(-0.948557,0)
(-0.992428,0)
(-0.506046,0)
(-0.607354,0)
(0.50757,0)
(0.729058,0)
(0.461518,0)
(0.180663,0)
(-0.58487,0)
(-0.389926,0)
(-0.464481,0)
(0.924306,0)
(0.0593999,0)
(0.403494,0)
(-0.73437,0)
(-0.385491,0)
(-0.454579,0)
(-0.574478,0)
(-0.00898721,0)
(0.694892,0)
(0.610941,0)
(-0.96644,0)
(0.785052,0)
(-0.10385,0)
(-0.746097,0)
(-0.607758,0)
(-0.288329,0)
(0.832448,0)
(0.138568,0)
(-0.182914,0)
(-0.99149,0)
(0.27342,0)
(-0.890643,0)
(0.328838,0)
(-0.834503,0)
(-0.853102,0)
(0.39867,0)
(-0.276417,0)
(-0.450814,0)
(-0.223382,0)
(-0.533377,0)
(0.196091,0)
(0.931116,0)
(0.850684,0)
(-0.473479,0)
(0.0881905,0)
(-0.803759,0)
(-0.318073,0)
(-0.559435,0)
(0.734654,0)
(0.678019,0)
(0.924256,0)
(-0.545275,0)
(0.691287,0)
(-0.718981,0)
(-0.95122,0)
(0.897674,0)
(-0.597387,0)
(0.919853,0)
(0.451836,0)
(-0.8334,0)
(-0.0444231,0)
(0.7646,0)
(0.0416439,0)
(-0.742395,0)
(0.986833,0)
(-0.445254,0)
(-0.575857,0)
(0.60056,0)
(0.461387,0)
(0.755126,0)
(-0.469897,0)
(-0.919624,0)
(-0.433822,0)
(0.201014,0)
(-0.926671,0)
(0.165334,0)
(0.0909928,0)
(-0.987358,0)
(-0.328434,0)
(0.235028,0)
(0.344185,0)
(-0.932106,0)
(-0.529241,0)
(0.762667,0)
(0.865362,0)
(0.088503,0)
(-0.151256,0)
(-0.190185,0)
(-0.217579,0)
(-0.921047,0)
(-0.00475633,0)
(-0.499985,0)
(0.0789167,0)
(0.737167,0)
(0.425068,0)
(-0.317742,0)
(0.393815,0)
(0.421002,0)
(0.495347,0)
(-0.956009,0)
(0.784142,0)
(0.966589,0)
(-0.650657,0)
(-0.0125612,0)
(0.920649,0)
(-0.984231,0)
(-0.854476,0)
(0.0190094,0)
(0.673869,0)
(0.850894,0)
(-0.716701,0)
(0.489893,0)
(-0.585794,0)
(-0.572214,0)
(0.375797,0)
(0.670313,0)
(-0.428477,0)
(-0.605981,0)
(0.980474,0)
(0.721864,0)
(-0.644181,0)
(0.25685,0)
(0.935785,0)
(-0.0262946,0)
(-0.337069,0)
(-0.408867,0)
(-0.178779,0)
(0.792066,0)
(0.111912,0)
(0.073692,0)
(0.284335,0)
(-0.0923773,0)
(0.534695,0)
(0.577762,0)
(0.290052,0)
(-0.144478,0)
(0.604176,0)
(-0.863887,0)
(-0.218235,0)
(-0.538342,0)
(-0.857014,0)
(0.276589,0)
(0.186433,0)
(-0.416128,0)
(-0.0977492,0)
(-0.247406,0)
(-0.469401,0)
(-0.642541,0)
(0.878279,0)
(0.658305,0)
(-0.935488,0)
(-0.209703,0)
(0.955988,0)
(-0.505101,0)
(0.761871,0)
(0.794012,0)
(0.545421,0)
(0.677852,0)
(0.32744,0)
(0.795602,0)
(-0.936302,0)
(-0.0011568,0)
(-0.992697,0)
(-0.751919,0)
(-0.191595,0)
(-0.037342,0)
(-0.991067,0)
(0.260981,0)
(-0.0400817,0)
(-0.0668003,0)
(-0.766294,0)
(0.693512,0)
(-0.430356,0)
(-0.137874,0)
(-0.995671,0)
(0.442614,0)
(-0.198756,0)
(0.299996,0)
(-0.180043,0)
(-0.328046,0)
(0.905096,0)
(-0.15834,0)
(-0.0779501,0)
(-0.883594,0)
(0.351984,0)
(-0.633056,0)
(-0.145218,0)
(0.314167,0)
(-0.406197,0)
(-0.706205,0)
(-0.791119,0)
(-0.266805,0)
(0.0998681,0)
(0.578536,0)
(-0.931337,0)
(-0.854453,0)
(0.0637958,0)
(0.0578614,0)
(-0.375104,0)
(-0.396843,0)
(-0.887904,0)
(0.193495,0)
(0.0104063,0)
(0.773963,0)
(-0.500198,0)
(0.407004,0)
(-0.972769,0)
(0.900509,0)
(0.963839,0)
(0.787993,0)
(-0.204393,0)
(-0.150654,0)
(-0.289895,0)
(-0.406515,0)
(-0.815947,0)
(0.456891,0)
(0.664866,0)
(-0.909301,0)
(0.201898,0)
(0.797866,0)
(-0.593038,0)
(0.876903,0)
(0.454825,0)
(-0.874192,0)
(0.402882,0)
(-0.977785,0)
(0.198107,0)
(0.205183,0)
(-0.362769,0)
(-0.0580746,0)
(-0.396738,0)
(-0.59865,0)
(-0.710979,0)
(0.376057,0)
(-0.926617,0)
(0.284417,0)
(0.702403,0)
(-0.645769,0)
(-0.472749,0)
(-0.348332,0)
(-0.240165,0)
(-0.439309,0)
(0.828256,0)
(-0.075031,0)
(-0.920965,0)
(0.521232,0)
(-0.807675,0)
(-0.749467,0)
(0.274358,0)
(0.557054,0)
(0.560839,0)
(-0.341633,0)
(-0.237895,0)
(-0.703372,0)
(-0.504639,0)
(-0.641677,0)
(0.00959685,0)
(0.566173,0)
(0.808977,0)
(0.00506228,0)
(0.115635,0)
(0.454106,0)
(-0.913138,0)
(-0.376289,0)
(-0.148248,0)
(-0.0304278,0)
(-0.949467,0)
(0.957832,0)
(-0.298963,0)
(0.28007,0)
(0.8412,0)
(0.944607,0)
(-0.553708,0)
(0.0179346,0)
(0.312306,0)
(-0.956628,0)
(0.575088,0)
(-0.33492,0)
(-0.205434,0)
(0.204501,0)
(-0.679725,0)
(-0.212454,0)
(-0.346307,0)
(-0.0140676,0)
(0.50741,0)
(-0.225012,0)
(-0.55512,0)
(0.794931,0)
(0.707307,0)
(-0.79851,0)
(0.617552,0)
(0.151079,0)
(0.187479,0)
(-0.619617,0)
(-0.242358,0)
(0.987341,0)
(0.527884,0)
(0.779085,0)
(-0.0396635,0)
(0.0906417,0)
(0.246393,0)
(-0.53135,0)
(-0.588107,0)
(-0.26097,0)
(-0.343365,0)
(0.0273234,0)
(0.797656,0)
(-0.777585,0)
(0.0415289,0)
(0.0231213,0)
(0.702058,0)
(-0.580854,0)
(-0.490241,0)
(-0.58654,0)
(-0.185895,0)
(-0.667285,0)
(-0.521163,0)
(-0.153068,0)
(-0.501954,0)
(-0.283581,0)
(-0.990865,0)
(-0.571691,0)
(-0.0378626,0)
(0.396499,0)
(-0.325318,0)
(0.922626,0)
(0.840189,0)
(0.10281,0)
(0.892969,0)
(-0.973692,0)
(-0.507769,0)
(0.849747,0)
(-0.0901582,0)
(-0.615506,0)
(0.395819,0)
(-0.256072,0)
(-0.682866,0)
(-0.506033,0)
(-0.111924,0)
(0.916268,0)
(-0.172252,0)
(-0.820886,0)
(-0.310761,0)
(0.25755,0)
(0.543325,0)
(0.46486,0)
(-0.337286,0)
(-0.364406,0)
(0.450125,0)
(0.143178,0)
(0.722227,0)
(0.957197,0)
(-0.666992,0)
(0.340742,0)
(0.488966,0)
(-0.351721,0)
(0.220359,0)
(-0.641368,0)
(0.891094,0)
(0.730217,0)
(0.46031,0)
(0.287457,0)
(0.819695,0)
(0.91188,0)
(-0.0458113,0)
(-0.0369044,0)
(0.63434,0)
(-0.897087,0)
(0.0223655,0)
(0.0577915,0)
(-0.984885,0)
(0.955469,0)
(0.479658,0)
(-0.610209,0)
(-0.786848,0)
(0.341859,0)
(0.206414,0)
(-0.024421,0)
(0.883317,0)
(-0.279624,0)
(-0.814591,0)
(0.373027,0)
(0.569495,0)
(0.431801,0)
(-0.150845,0)
(-0.229535,0)
(0.757702,0)
(-0.110368,0)
(0.112199,0)
(-0.0129511,0)
(-0.22562,0)
(0.897691,0)
(-0.0740819,0)
(-0.470618,0)
(0.733779,0)
(0.791983,0)
(-0.79174,0)
(0.447404,0)
(-0.0518549,0)
(-0.8726,0)
(0.146499,0)
(-0.0349732,0)
(-0.51866,0)
(-0.491832,0)
(0.84059,0)
(0.663504,0)
(0.298341,0)
(-0.240273,0)
(0.82004,0)
(-0.746423,0)
(-0.001447,0)
(-0.418307,0)
(0.790522,0)
(-0.859128,0)
(0.633509,0)
(0.539421,0)
(-0.8967,0)
(-0.0019303,0)
(-0.805155,0)
(-0.230466,0)
(-0.403234,0)
(0.516258,0)
(0.969055,0)
(0.840611,0)
(-0.727336,0)
(-0.494105,0)
(-0.730981,0)
(-0.111514,0)
(-0.989922,0)
(0.747211,0)
(-0.175905,0)
(0.449273,0)
(0.431881,0)
(-0.353754,0)
(0.821046,0)
(0.558423,0)
(0.527896,0)
(-0.527214,0)
(0.994806,0)
(0.421648,0)
(-0.710449,0)
(-0.0409312,0)
(0.5116,0)
(-0.627263,0)
(0.164352,0)
(-0.633107,0)
(0.82798,0)
(0.950549,0)
(-0.329624,0)
(0.101721,0)
(-0.406108,0)
(0.362139,0)
(0.166106,0)
(-0.694657,0)
(-0.130505,0)
(-0.177485,0)
(0.820248,0)
(0.96956,0)
(0.77321,0)
(-0.461236,0)
(-0.9592,0)
(-0.884803,0)
(0.106853,0)
(0.387918,0)
(-0.653532,0)
(-0.18391,0)
(0.161387,0)
(0.125329,0)
(0.747498,0)
(0.0273659,0)
(-0.127845,0)
(-0.234914,0)
(-0.087728,0)
(0.120942,0)
(-0.163085,0)
(-0.167192,0)
(0.947912,0)
(0.421576,0)
(-0.549357,0)
(0.727955,0)
(0.357702,0)
(0.714638,0)
(-0.426459,0)
(-0.276924,0)
(0.750287,0)
(0.0673942,0)
(-0.563623,0)
(-0.242411,0)
(-0.228905,0)
(0.574001,0)
(0.455297,0)
(-0.0387248,0)
(0.662714,0)
(-0.605703,0)
(0.940218,0)
(0.562293,0)
(-0.811259,0)
(0.559387,0)
(-0.513033,0)
(0.11429,0)
(0.381193,0)
(-0.0628128,0)
(-0.816657,0)
(-0.832946,0)
(0.270149,0)
(-0.246733,0)
(0.0591622,0)
(-0.533264,0)
(0.454954,0)
(-0.80436,0)
(-0.0708421,0)
(-0.381092,0)
(0.536234,0)
(-0.681606,0)
(-0.881457,0)
(-0.905704,0)
(-0.375703,0)
(-0.600016,0)
(0.432674,0)
(-0.148261,0)
(-0.449277,0)
(0.647834,0)
(-0.859877,0)
(-0.718203,0)
(-0.366296,0)
(-0.512372,0)
(-0.589263,0)
(-0.179693,0)
(0.849529,0)
(0.153004,0)
(-0.965916,0)
(0.500206,0)
(-0.624949,0)
(0.123083,0)
(0.879745,0)
(-0.234306,0)
(-0.183064,0)
(0.93766,0)
(-0.224986,0)
(0.560323,0)
(-0.55523,0)
(0.0394251,0)
(0.275475,0)
(0.769372,0)
(0.116516,0)
(-0.562322,0)
(0.771261,0)
(-0.286754,0)
(-0.447021,0)
(0.0478015,0)
(-0.232286,0)
(0.904482,0)
(-0.417804,0)
(0.699852,0)
(0.935889,0)
(0.121854,0)
(-0.740128,0)
(0.107355,0)
(0.679394,0)
(-0.544618,0)
(0.950256,0)
(-0.340621,0)
(0.0455954,0)
(-0.273056,0)
(0.751901,0)
(-0.322051,0)
(0.17341,0)
(0.218955,0)
(-0.241581,0)
(-0.870318,0)
(0.146922,0)
(-0.822524,0)
(0.798798,0)
(0.909552,0)
(-0.747743,0)
(0.806482,0)
(0.911251,0)
(0.9498,0)
(-0.203696,0)
(-0.0490166,0)
(-0.445249,0)
(0.482135,0)
(0.324907,0)
(0.338184,0)
(0.10176,0)
(-0.64701,0)
(0.229558,0)
(-0.64837,0)
(-0.308296,0)
(0.723542,0)
(-0.134261,0)
(0.803227,0)
(-0.761061,0)
(-0.389734,0)
(0.50662,0)
(0.0903761,0)
